Type,job_title,job_area,salary-bot,salary-top,year,education,company_title,company_info,skill,publis_name,welfare,job_url
网络工程师,网络工程师(J10673),贵阳·观山湖区·会展城,9000,13000,3-5,大专,先进数通,计算机软件已上市1000-9999人,故障处理 CCNP证书 运维通信资格证书 CCIE证书,曹女士招聘专员,餐补，员工旅游，结婚礼金，加班补助，零食下午茶，定期体检，通讯补贴，带薪年假，年终奖，节日福利，五险一金，生日礼金,https://www.zhipin.com/job_detail/6d8a2d7ad81baf971XR-2t-4GVNX.html
网络工程师,（实习生）网络工程师,济南·历下区·齐鲁软件园,5833,11666,经验不限,本科,翰林科技,计算机软件不需要融资100-499人,安全运维 网络运维 路由交换 纵向加密,徐女士人力资源专员,住房补贴，五险一金，节日福利，员工旅游，带薪年假,https://www.zhipin.com/job_detail/5ce7f241774c95a133B62969GFQ~.html
网络工程师,高级网络工程师（佛山）,佛山·顺德区·三洲社区,12000,15000,3-5,大专,美涂士漆,化工未融资1000-9999人,故障处理 网络规划设计,李先生招聘经理,定期体检，免费班车，五险一金，员工旅游，加班补助，包吃，带薪年假，包住宿，零食下午茶,https://www.zhipin.com/job_detail/8b2253205b9965d61nx439y0F1JV.html
网络工程师,网络运维/网络工程师,天津,3000,4000,经验不限,大专,天津统实,食品/饮料/烟酒未融资100-499人,故障处理,王女士人事专员,包吃，员工旅游，包住，通讯补贴，加班补助，带薪年假，年终奖，全勤奖，五险一金，节日福利,https://www.zhipin.com/job_detail/aed9dfaa7d9fabae1nJy2di1E1BQ.html
网络工程师,高级网络工程师,湖州·吴兴区·衣裳街,11666,17500,3-5,本科,新华三技术有限公司,计算机软件不需要融资10000人以上,CCIE证书 CCNP证书 h3cie hcie h3cse h3cte,黄先生行业服务经理,零食下午茶，补充医疗保险，年终奖，通讯补贴，加班补助，带薪年假，五险一金，餐补，免费班车，员工旅游，节日福利，定期体检，交通补助,https://www.zhipin.com/job_detail/7ba4c7e64413d8671nxz3t-9E1JS.html
网络工程师,网络工程师（人广）,上海·黄浦区·人民广场,10000,12000,1-3,大专,中宇联,计算机服务不需要融资20-99人,运维通信资格证书 CCNP证书 路由器配置 CCIE证书,吴女士HRM,定期体检，零食下午茶，结婚礼包，带薪年假，节日福利，全勤奖，落户福利，员工旅游，五险一金，通讯补贴，年终奖，交通补助，宝宝大礼包,https://www.zhipin.com/job_detail/17339208d7806d461nJ83tq-FFtV.html
网络工程师,网络工程师,汉中·汉台区·滨江路,4000,5000,1-3,大专,陕西博越,计算机服务未融资0-20人,CCNP证书 运维通信资格证书,祝女士出纳行政,带薪年假，加班补助，补充医疗保险，年终奖，员工旅游，节日福利,https://www.zhipin.com/job_detail/e8a7cb49a9b661ec1nx_3du7FlpQ.html
网络工程师,网络工程师实习,广州·天河区·石牌,3041,4562,1-3,大专,骏思信息,通信/网络设备未融资0-20人,TCP/IP 交换机配置 运维 故障处理 网络规划设计,陈先生技术主管, ,https://www.zhipin.com/job_detail/f8d40dd1d1aeedb71nZ43tW4FFdQ.html
网络工程师,网络工程师,合肥·蜀山区·大铺头,6500,10833,1-3,大专,皖盛电力,通信/网络设备未融资20-99人,网络运维 IT技术支持 网络交换技术 CCNP证书,王先生Boss,零食下午茶，全勤奖，通讯补贴，住房补贴，带薪年假，餐补，加班补助，节日福利，交通补助，定期体检，年终奖，员工旅游，五险一金,https://www.zhipin.com/job_detail/31863b66d4cc31e51nR929q7GFJV.html
网络工程师,网络工程师,杭州·上城区·丁桥,5000,10000,经验不限,大专,杭州市江干区金锐...,通信/网络设备0-20人,网络规划设计 故障处理 路由器配置 电信宽带,方先生招聘者, ,https://www.zhipin.com/job_detail/6cd69b99670e4f4b1nFy0ty7GVVR.html
网络工程师,资深网络工程师,深圳·罗湖区·园岭,30000,40000,3-5,本科,国信证券,互联网金融已上市1000-9999人,CCIE证书 CCNP证书 CCNA证书,吕女士基础架构部经理,员工旅游，加班补助，健身俱乐部，餐补，节日福利，交通补助，五险一金，带薪年假，年终奖，补充医疗保险，通讯补贴，定期体检，五险一金,https://www.zhipin.com/job_detail/8f5b5c8d23b381751nB82t64EFpR.html
网络工程师,网络工程师,海口·美兰区·海甸,5000,7000,3-5,大专,优速捷,计算机硬件不需要融资20-99人,运维通信资格证书 CCNA证书 RHCA 网络工程师证,王女士人事,加班补助，节日福利，通讯补贴，员工旅游，带薪年假，年终奖,https://www.zhipin.com/job_detail/4224edde8aa3a9301n152N-7ElZW.html
网络工程师,网络工程师（网络安全与云计算）,广州·天河区·岗顶,4000,8000,经验不限,大专,鹏龙科技,通信/网络设备D轮及以上20-99人,深信服 网络安全 云计算 H3C 项目实施,郑女士人力招聘专员,五险一金,https://www.zhipin.com/job_detail/b3ee60a692b53d9a1nx-3d29GFVQ.html
网络工程师,网络工程师,哈尔滨·南岗区·哈西,4000,6000,1-3,大专,安加信,通信/网络设备20-99人,安全运维 网络协议 网络设备 网络安全,蔡女士人事经理, ,https://www.zhipin.com/job_detail/479a4bdcb769b8b833Vz3Nq9F1c~.html
网络工程师,网络工程师,北京·石景山区·古城,10000,15000,1-3,学历不限,联动优势,移动互联网已上市500-999人,运维通信资格证书 CCIE证书 故障处理 网络规划设计,史先生运维经理,节日福利，通讯补贴，交通补助，定期体检，补充医疗保险，带薪年假，餐补，五险一金,https://www.zhipin.com/job_detail/46932d1f226fd1901nJ92d66FVBW.html
网络工程师,网络工程师,宁波·江北区·江北万达,5000,8000,1-3,本科,盈力智能,工程施工不需要融资20-99人,网络运维 安全运维,杨先生综合管理部, ,https://www.zhipin.com/job_detail/1250f63d5c227e4d0H1939u7EVI~.html
网络工程师,网络工程师,潍坊·寿光市·文家,4000,7000,经验不限,大专,普凡信,计算机硬件未融资0-20人,网络运维 运维 安全运维 系统运维 网络设备,王女士招聘者,节日福利，员工旅游，年终奖，带薪年假，住房补贴，五险一金，定期体检，全勤奖,https://www.zhipin.com/job_detail/0a9849c9caa19ace1nR50tq1FVtW.html
网络工程师,网络工程师,合肥·蜀山区·高新区,4000,6000,1-3,大专,易百互联,计算机软件20-99人,故障处理 信息安全,汪女士人事, ,https://www.zhipin.com/job_detail/c202345548cfd3a81nJ60ti4FFFX.html
网络工程师,网络工程师,佛山·南海区·桂城,4000,9000,1-3,学历不限,鼎大科技,广告/公关/会展20-99人,网络运维 运维监控 系统运维 IT技术支持 网络协议,向先生人事部经理,年终奖，节日福利，交通补助，员工旅游,https://www.zhipin.com/job_detail/a933ca7bf6d49fad3nF43di-EFU~.html
网络工程师,网络工程师,唐山·迁安市·玖鑫国际,4000,8000,1-3,大专,钢谷物联,互联网未融资100-499人,故障处理 交换机配置 路由器配置 IDC维护,王女士HRBP,五险一金，餐补，节日福利，住房补贴，加班补助,https://www.zhipin.com/job_detail/7aacfc91df6bdc241XR52tu1FFtV.html
网络工程师,网络工程师,长春·南关区·雕塑公园,4000,5000,3-5,大专,军胜集团,移动互联网未融资20-99人,交换机配置 故障处理 路由器配置 网络设备,周先生经理,零食下午茶，交通补助，五险一金，节日福利，年终奖,https://www.zhipin.com/job_detail/a36efb77697f566e1nd60tm5GFJV.html
网络工程师,网络工程师,天津·河西区·友谊路,6000,10000,3-5,本科,北京华宇信息,计算机软件已上市1000-9999人,网络安全,王女士项目服务负责人,股票期权，零食下午茶，员工旅游，节日福利，补充医疗保险，年终奖，带薪年假，餐补，五险一金,https://www.zhipin.com/job_detail/b82f741aea44cbf81HR42ti1FFM~.html
网络工程师,网络工程师,兰州·城关区·兰州大学,3000,6000,经验不限,大专,华云时代,其他行业不需要融资20-99人,网络工程师证,黄女士人事,通讯补贴，员工旅游，交通补助，年终奖，全勤奖，节日福利,https://www.zhipin.com/job_detail/f3e1d7ccbb0100481nJy3NS9FltW.html
网络工程师,网络工程师,北京·海淀区·中关村,25000,45000,5-10,本科,腾讯,互联网不需要融资10000人以上,Linux 网络设备 负载均衡 CCIE证书 CCNP证书,谭先生网络技术,住房补贴，员工旅游，免费班车，零食下午茶，年终奖，包吃，公仔周边活动，定期体检，股票期权，餐补，带薪年假，免费健身房，五险一金，节日福利，补充医疗保险，免费早晚餐，交通补助,https://www.zhipin.com/job_detail/a9b08b4bb5c8b66e1nZ72t27GVZW.html
网络工程师,网络工程师,深圳·南山区·西丽,7000,12000,经验不限,大专,爱用科技,互联网A轮20-99人,Unix,雷女士行政专员,节日福利，餐补，交通补助，零食下午茶，股票期权，年终奖，五险一金,https://www.zhipin.com/job_detail/fa219687b19277471nF_3ti9GVZR.html
网络工程师,网络工程师,无锡·新吴区·新安,6000,7000,3-5,大专,新创微智,计算机软件0-20人,交换机配置 IDC维护 网络自动化,丁女士项目经理, ,https://www.zhipin.com/job_detail/a50e8be2cec641d61nJ539y9FFRV.html
网络工程师,网络工程师,南昌·西湖区·丁公路,4000,6000,1-3,大专,南昌比昂,计算机硬件20-99人,网络安全,王女士人力资源, ,https://www.zhipin.com/job_detail/d3786b002a0f03111HB639u1EFI~.html
网络工程师,网络工程师,福州·晋安区·新店,4000,7000,1-3,大专,福建意德,计算机服务未融资20-99人,故障处理 CCNP证书 Windows Linux 交换机配置,刘女士商务,五险，通讯补贴，交通补助，员工旅游，节日福利，定期体检，年终奖，补充医疗保险，带薪年假,https://www.zhipin.com/job_detail/16e30461cfbf66a81XR43NS1GFVV.html
网络工程师,网络工程师,连云港·海州区·通灌路,4000,5000,1-3,学历不限,拓和电子,通信/网络设备0-20人,CCNP证书 CCNA证书 RHCA RHCSA,王先生项目经理, ,https://www.zhipin.com/job_detail/acb941b1cb79c5841nJy3dq8EVZR.html
网络工程师,网络工程师,济南·历下区·齐鲁软件园,3000,5000,1-3,大专,神安科技,通信/网络设备0-20人,网络协议 网络交换技术 网络工程师证 项目实施,钟先生经理, ,https://www.zhipin.com/job_detail/bfca7c8946c9aa4b3nN-09--E1M~.html
网络工程师,网络工程师,长春·绿园区·锦程,5000,7000,1-3,大专,未来科贸,计算机服务未融资0-20人,交换机配置 网络自动化 故障处理 路由器配置,王女士经理,五险一金,https://www.zhipin.com/job_detail/09a1d337a23243011XR439y0E1RR.html
网络工程师,网络工程师,杭州·萧山区·钱江世纪城,11000,18000,1-3,大专,云昄存储,计算机硬件20-99人,CCNP证书 CCIE证书 Linux 交换机配置,赵先生董事长,带薪年假，五险一金,https://www.zhipin.com/job_detail/23800ffbc14258ee1nJ70tm_GFZV.html
网络工程师,网络工程师,武汉,3000,5000,经验不限,大专,木兰天池,旅游不需要融资100-499人,网络运维 系统管理员 机房运维,张先生人事行政部,带薪年假，包吃住,https://www.zhipin.com/job_detail/b014fc18b2324b591nV73N-4FFFX.html
网络工程师,网络工程师,威海,3000,5000,3-5,学历不限,景祥电子科技,通信/网络设备0-20人,网络设备 网络安全 计算机软件 IT服务 交换机配置,林女士经理, ,https://www.zhipin.com/job_detail/85afa0383fb74dfb1nB53N20F1JQ.html
网络工程师,网络工程师,大连·金州区·开发区,7000,10000,经验不限,学历不限,软件科技,互联网20-99人,计算机软件 管理系统 Java 网络设备 网络安全,纪先生总经理, ,https://www.zhipin.com/job_detail/868408b2695272f20Hx73NW4GFI~.html
网络工程师,网络工程师,上海·闵行区·莘庄,10000,15000,1-3,大专,久零台,互联网0-20人,网络工程师证,葛先生经理, ,https://www.zhipin.com/job_detail/e8aac323853ce4eb1nF92tq7FlpV.html
网络工程师,网络工程师,恩施土家族苗族自治州·恩施市·土司城,2000,5000,1-3,大专,恩施华曌,通信/网络设备100-499人,IT技术支持 解决方案 项目实施 网络设备 IT服务,邓先生技术, ,https://www.zhipin.com/job_detail/bc43f2bcf68e3e0733R-2Ni-EFA~.html
网络工程师,网络工程师,深圳·龙华区·龙华,5000,8000,1-3,大专,云通互联科技,计算机硬件0-20人,IT技术支持 网络运维 系统运维 网络设备 网络安全,唐先生销售总监, ,https://www.zhipin.com/job_detail/931e63e2277b5fd71nV42dm7E1JS.html
